miRNA, Clontech_trimmed.1.fq, Clontech_trimmed.2.fq, Clontech_trimmed.3.fq, Clontech_trimmed.4.fq, Clontech_trimmed.5.fq, Clontech_trimmed.6.fq, Clontech_trimmed.7.fq, Clontech_trimmed.8.fq, Clontech_trimmed.9.fq, Clontech_trimmed.10.fq, Clontech_trimmed.11.fq, Clontech_trimmed.12.fq, Clontech_trimmed.13.fq, Clontech_trimmed.14.fq, Clontech_trimmed.15.fq, Clontech_trimmed.16.fq, Clontech_trimmed.17.fq, Clontech_trimmed.18.fq, Clontech_trimmed.1_acc.fq, Clontech_trimmed.2_acc.fq, Clontech_trimmed.3_acc.fq, Illumina_trimmed.1.fq, Illumina_trimmed.2.fq, Illumina_trimmed.3.fq, Illumina_trimmed.4.fq, Illumina_trimmed.5.fq, Illumina_trimmed.6.fq, Illumina_trimmed.7.fq, Illumina_trimmed.8.fq, Illumina_trimmed.9.fq, Illumina_trimmed.1_acc.fq, Illumina_trimmed.2_acc.fq, Illumina_trimmed.3_acc.fq, NEB_trimmed.1.fq, NEB_trimmed.2.fq, NEB_trimmed.3.fq, NEB_trimmed.4.fq, NEB_trimmed.5.fq, NEB_trimmed.6.fq, NEB_trimmed.7.fq, NEB_trimmed.8.fq, NEB_trimmed.9.fq, NEB_trimmed.10.fq, NEB_trimmed.11.fq, NEB_trimmed.12.fq, NEB_trimmed.1_acc.fq, NEB_trimmed.2_acc.fq, NEB_trimmed.3_acc.fq, NEXT_trimmed.1.fq, NEXT_trimmed.1.fq, NEXT_trimmed.2.fq, NEXT_trimmed.3.fq, NEXT_trimmed.4.fq, NEXT_trimmed.5.fq, NEXT_trimmed.6.fq, NEXT_trimmed.7.fq, NEXT_trimmed.8.fq, NEXT_trimmed.9.fq, NEXT_trimmed.10.fq, NEXT_trimmed.11.fq, NEXT_trimmed.12.fq, NEXT_trimmed.13.fq, NEXT_trimmed.14.fq, NEXT_trimmed.15.fq, NEXT_trimmed.16.fq, NEXT_trimmed.17.fq, NEXT_trimmed.18.fq, NEXT_trimmed.1_acc.fq, NEXT_trimmed.2_acc.fq, NEXT_trimmed.3_acc.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_1_TEST.fq, directional_dedupped_Ns_kept_2_TEST.fq, directional_dedupped_Ns_kept_3_TEST.fq, directional_dedupped_Ns_kept_4_TEST.fq, directional_dedupped_Ns_kept_5_TEST.fq, directional_dedupped_Ns_kept_6_TEST.fq, directional_dedupped_Ns_kept_7_TEST.fq, directional_dedupped_Ns_kept_8_TEST.fq, directional_dedupped_Ns_kept_9_TEST.fq, directional_dedupped_Ns_kept_10_TEST.fq, directional_dedupped_Ns_kept_11_TEST.fq, directional_dedupped_Ns_kept_12_TEST.fq, directional_dedupped_Ns_kept_13_TEST.fq, directional_dedupped_Ns_kept_14_TEST.fq, directional_dedupped_Ns_kept_15_TEST.fq, directional_dedupped_Ns_kept_16_TEST.fq, directional_dedupped_Ns_kept_17_TEST.fq, directional_dedupped_Ns_kept_18_TEST.fq, directional_dedupped_Ns_kept_1_acc_TEST.fq, directional_dedupped_Ns_kept_2_acc_TEST.fq, directional_dedupped_Ns_kept_3_acc_TEST.fq
hsa-miR-1257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
hsa-miR-1258, 43.1446867857532, 0, 73.1018106562274, 0, 36.2959154132333, 60.5266626674235, 36.4281276414609, 33.5882306839683, 51.2067417333116, 31.6253867521255, 42.1041927831825, 0, 0, 26.3936557192695, 25.0762037970945, 38.2227512736367, 34.2237080004107, 43.6917880444144, 32.1211841680449, 28.8428510371627, 31.208816414518, 3.72172650892749, 0, 0, 0, 2.7985910027165, 0, 0, 1.63561184968073, 0, 3.70957949443378, 5.42158223455933, 0, 3.90056722779983, 4.23344254852326, 5.15063017960247, 2.24228605547928, 2.19472628066899, 3.65613635414287, 2.98301716697697, 2.78421132034423, 3.30860452235105, 2.51645141551307, 2.67906270397288, 2.64921075987346, 2.36640353793105, 3.80206973457128, 3.15788978461967, 9.14766764441565, 9.14766764441565, 12.6334127869719, 0, 5.7547783443215, 6.62279765637253, 7.79409144098934, 5.96488622825287, 7.19254395682457, 8.03759894225198, 6.12564211734119, 3.97531581851346, 6.60402746615023, 6.55576774860449, 4.6136012238247, 7.31876813952361, 7.09527607074166, 4.88454546422574, 5.02101917682513, 4.17651693028481, 3.25138351974599, 4.31632358391866, 31.7126411873213, 31.7126411873213, 31.7126411873213, 31.7126411873213, 31.7126411873213, 31.7126411873213, 31.7126411873213, 31.7126411873213, 31.7126411873213, 28.1764748975785, 0, 28.1556752882757, 37.7732983987555, 22.3889953610002, 33.0717723603765, 62.7727846745785, 54.6441344809777, 53.570698519616, 27.1070661344646, 39.8396851071289, 59.1463750410455, 32.3550042838026, 46.0179163087495, 48.2004304168165, 41.4978593032865, 35.8916073458156, 30.8182238430325, 21.1991006281559, 39.2306719923515
hsa-miR-125a-3p, 76.5818190447119, 91.1060391472001, 95.7885794805738, 89.4287737079405, 80.3695269864452, 86.0823646825578, 84.3243695404187, 92.3676343809129, 136.246509254704, 130.015478869849, 104.863272592077, 95.7704636072238, 96.2938370507066, 88.6072727718335, 94.7323254556903, 99.8471870005203, 117.234404001407, 111.750150190521, 91.4218318628969, 88.4951111367492, 83.4772406534669, 10.6999637131665, 8.81881333010323, 9.16606036996511, 8.81070769136474, 18.6572733514433, 11.3627191535479, 16.5928140888711, 11.8581859101853, 13.8996721663036, 7.41915898886755, 6.5058986814712, 0, 14.0176634749056, 12.3570755470409, 21.7911276829335, 17.2976352851259, 12.013238588925, 16.3612101847894, 13.4809429661459, 11.3310925827963, 11.1289424842717, 10.5233422830547, 10.8438252303664, 11.200460680984, 9.92574817298857, 9.41168081836497, 9.28032916296393, 37.8524178389613, 37.8524178389613, 35.6893911231957, 42.346219703148, 27.9746169515628, 31.6088069963234, 15.2339059982973, 29.1122059199804, 30.6980742074781, 29.2347961527008, 18.1913008333163, 22.767717869668, 21.8440908495738, 19.4293923194528, 16.8173205900707, 21.4376515582896, 12.7245860111648, 15.6793909401646, 15.0112944461782, 17.866211312885, 16.2008592621826, 12.6704982624709, 116.279684353511, 116.279684353511, 116.279684353511, 116.279684353511, 116.279684353511, 116.279684353511, 116.279684353511, 116.279684353511, 116.279684353511, 112.705899590314, 79.0461761412292, 197.08972701793, 195.734364429915, 76.1225842274006, 130.082304617481, 228.936038224933, 213.288395877364, 181.858423921854, 132.146947405515, 159.358740428516, 150.925232863358, 130.714217306562, 156.182018987271, 126.363290552195, 147.020987245929, 147.155590117844, 155.558653683878, 109.970334508558, 95.8971982035258
hsa-miR-125a-5p, 44679.5590181564, 41344.3938431249, 42063.7901524299, 45834.7306579225, 42502.5169488962, 46726.5835792509, 43247.6080549336, 43763.598568395, 36248.8867105704, 41243.018256633, 41414.6373240164, 42221.0929559847, 34966.1606209946, 34757.6166905938, 34372.9741677951, 30477.5737757604, 27043.2827963245, 32135.3101066668, 33370.6158701711, 30753.034399033, 34805.9496690597, 21609.2745424602, 19529.5214963762, 25896.9849390171, 17823.295511136, 17970.2192602764, 16586.4354209652, 14820.8762053806, 15330.180964095, 12282.1474596363, 14007.3721709819, 15871.139833449, 12234.5726878953, 12839.9359575618, 12973.4418986326, 11817.5266436156, 9757.78826028713, 11110.6285280225, 11840.3061794828, 8455.13269693722, 9685.36469607096, 9393.05304339731, 7890.03601453759, 8218.55640449713, 7584.89161139821, 6969.18988607016, 6911.29017128199, 6301.34350165251, 23771.633839683, 23771.633839683, 24585.5687894064, 28330.1191722261, 23124.9373568399, 21390.733321312, 23629.5595877776, 24345.6386265378, 25598.9312917779, 26365.9249302443, 17798.26973504, 20710.4015855005, 19751.2491454452, 16694.2625718213, 17273.372590615, 17066.0994832662, 12956.9123234977, 12972.4246893454, 13735.1791290002, 18287.6528083132, 19983.0031123588, 19159.6730621587, 22663.9675685389, 22663.9675685389, 22663.9675685389, 22663.9675685389, 22663.9675685389, 22663.9675685389, 22663.9675685389, 22663.9675685389, 22663.9675685389, 23155.42707083, 25222.3173703972, 13611.9891984591, 14604.5307354461, 19267.9694076767, 15781.8497703717, 13396.4507529042, 12257.9132638942, 10349.0131008553, 11849.1762840278, 12119.2322095886, 10396.5050610941, 10902.3422434701, 10759.8255223731, 9690.89194245129, 9002.66416256727, 9665.60985822815, 9072.29808560129, 10272.2891981308, 9719.03573914219
hsa-miR-125b-1-3p, 170.421512803725, 183.395273608, 156.286629678831, 146.563823576903, 167.652561670649, 165.439544624291, 198.330917159065, 169.807166235618, 179.223596066591, 179.210524928711, 158.883746351632, 154.405441325932, 109.228830087369, 147.99299814019, 136.525998450848, 138.069938274157, 133.254012001599, 157.962618314421, 136.720937740909, 124.548674933203, 142.08892026122, 234.003554248816, 184.157572481567, 185.039843718671, 159.741961186917, 165.58330099406, 165.738972481061, 143.222184767098, 155.792028682089, 158.456262695861, 170.640656743954, 201.682859125607, 154.612078295556, 245.735735351389, 241.077390533473, 263.87074612425, 220.705013175032, 204.571591740252, 213.152749446529, 212.482607432359, 187.837140472526, 193.327777885558, 189.557422081285, 180.347697262683, 184.606395355739, 192.138820593679, 196.024742872568, 205.842856572964, 176.329179766495, 176.329179766495, 177.81528497663, 182.836030953592, 139.873084757814, 143.594294640441, 137.459430868357, 133.364172685415, 141.626381005515, 133.644782412347, 83.7789841098987, 108.959792661983, 121.666506010999, 80.5989349415125, 87.9560749445289, 86.6726557625474, 56.8794858563588, 57.5399455685792, 63.6685936855145, 71.3875023454236, 80.6679462916289, 81.870911849812, 523.258579590801, 523.258579590801, 523.258579590801, 523.258579590801, 523.258579590801, 523.258579590801, 523.258579590801, 523.258579590801, 523.258579590801, 479.000073258835, 500.625782227785, 803.716549138052, 745.164159320905, 443.302108147803, 634.978029319229, 856.663884970718, 890.170577835281, 706.287367324411, 736.973360530756, 754.962032780093, 630.214823713209, 640.629084819291, 630.30600519863, 504.150447873189, 588.083948983717, 595.80068194054, 689.741200296442, 568.400885592429, 578.289164924292
hsa-miR-125b-2-3p, 115.41203715189, 118.31953136, 136.120612946079, 149.047956179901, 153.825546275132, 146.609027349981, 149.760080303784, 164.20912778829, 202.998154728485, 170.425695275343, 159.67816508339, 162.223438355093, 136.536037609211, 184.755590034887, 141.169739894754, 170.052240360261, 184.953656002219, 164.684431859716, 135.897317634036, 138.970100451784, 147.92471520052, 1701.7594462071, 1629.4054511679, 1582.29117136523, 1587.07660718801, 1666.09451028389, 1701.66514771927, 1695.08695507889, 1678.13775777243, 1822.44558774764, 1821.40353176698, 1799.9653018737, 1794.68943190765, 400.05192630122, 453.664856889047, 437.407362944702, 607.018867876177, 562.311975489297, 575.110248506674, 590.52266763194, 608.512046246398, 609.084014341898, 642.88470617044, 586.204434512162, 603.181695415745, 819.498691871844, 817.756637993036, 825.627061852298, 420.16183801247, 420.16183801247, 581.136988200708, 401.541800949851, 481.962686336925, 443.72744297696, 549.483446589748, 612.602718456836, 584.153209194474, 524.256331007867, 628.34238082424, 711.671879600694, 787.530275338415, 584.78505699447, 740.954278269308, 686.581130821136, 657.808321996529, 689.111674092967, 671.884834177218, 662.055276356258, 971.883380721314, 929.053842377331, 1516.92133679353, 1516.92133679353, 1516.92133679353, 1516.92133679353, 1516.92133679353, 1516.92133679353, 1516.92133679353, 1516.92133679353, 1516.92133679353, 1859.64734324018, 1475.52862130294, 2572.40487861065, 2424.35896995649, 1719.47484372481, 2515.65948421264, 2961.39842994188, 2800.95257065398, 3300.23697985319, 3386.68907517467, 3468.04458857557, 3171.46942030434, 3612.11267824372, 3343.96858510247, 3307.59169806208, 3543.91718450067, 3473.11120416343, 3159.60171114519, 3750.91586739433, 3816.99908607064
hsa-miR-125b-5p, 43675.366433218, 46779.9931138033, 44205.169054239, 55582.466992088, 60211.4669167052, 56774.0095820432, 74139.3348898488, 72139.122451493, 71395.9140677721, 78910.6108443451, 77891.1678114241, 77359.0806035494, 74435.1360401962, 74432.9370200243, 74750.3060225612, 72409.4920352367, 64163.62718877, 68811.20526318, 67187.6338382674, 68284.1387917992, 67552.3711849759, 27267.6944834709, 22745.7945932374, 28460.0445699685, 21457.1378224527, 22197.9574017135, 20414.8881399072, 17398.8755311884, 17997.0460849995, 14809.9021264513, 21939.6896565795, 27840.9090909091, 27166.5314802085, 23098.6715521271, 23684.2803811288, 26706.8098858818, 35207.734989977, 28776.0958730367, 31324.8622482076, 28799.5966042939, 27726.2770626959, 26643.5906540344, 24475.2809892527, 24255.6808993078, 22380.5660337244, 18117.3826866949, 18662.5527856612, 17192.7764753452, 25301.817830823, 25301.817830823, 28292.2121011039, 29225.8662666527, 52431.6256401591, 44959.7649990562, 42243.9756101622, 52698.5234324769, 53317.216102875, 60650.2244184305, 48416.5802940816, 60220.2523729247, 58751.9683494364, 49288.3238287037, 51389.9118598771, 53829.1938976227, 42079.9127456959, 44058.6489327708, 45738.1201003976, 51288.2466471463, 55626.1828309011, 56670.5439319591, 22029.7147447925, 22029.7147447925, 22029.7147447925, 22029.7147447925, 22029.7147447925, 22029.7147447925, 22029.7147447925, 22029.7147447925, 22029.7147447925, 23121.6153009529, 22976.0885317173, 15562.4096138833, 17506.2068397142, 23857.7134566818, 16445.4900024032, 14343.5812981412, 12781.4393265022, 12033.6705937748, 13768.6954046746, 14722.7556313395, 11064.4511930232, 11026.5854599199, 12484.800142795, 12611.5774828433, 11306.3881804611, 11638.4518753365, 10531.0273475048, 11084.479740947, 11558.518359228
hsa-miR-126-3p, 7382.05590904237, 8617.21146894881, 8402.92709732876, 6322.1174746308, 7623.87061370344, 5966.58390205979, 5541.12297123999, 5377.84893506649, 4197.12400992679, 5919.21822043949, 6393.48195318967, 5779.45430380736, 6303.65327319999, 6424.02727595792, 5905.91036836015, 6582.89383669837, 7003.48135208404, 6754.58238632783, 4377.5408680297, 4091.75173122658, 3650.67032985435, 2918.76401462639, 2422.06114342659, 2325.88781887865, 2578.08968534281, 2663.79220275232, 2617.73540223634, 2945.66115377696, 2765.41073484769, 2494.3954536158, 1658.1820340119, 1644.9080499653, 1609.15493795298, 18460.8971182731, 18125.884732284, 17503.0299572537, 17955.9064056987, 17944.1975826592, 17960.038612456, 21440.8374476502, 20467.0611613528, 19162.9862201133, 19584.4890327099, 21175.3966618113, 22170.2388199785, 12776.2127012897, 13225.8423812724, 13246.4453922553, 1869.90944124469, 1869.90944124469, 1994.81587906287, 1798.4688603337, 2205.99836532324, 1813.14137656053, 2019.02396009992, 3019.38979748054, 2110.82627648376, 2435.70767946087, 3070.06045390018, 3576.33866727357, 3630.3100984597, 4969.27195344221, 4755.77951530299, 4803.7051638289, 4492.3652483933, 5150.89972838997, 5897.10937855467, 4242.64511501432, 3690.60058659443, 4542.86095395207, 5650.13557154108, 5650.13557154108, 5650.13557154108, 5650.13557154108, 5650.13557154108, 5650.13557154108, 5650.13557154108, 5650.13557154108, 5650.13557154108, 6243.9068373034, 5454.18615374481, 7340.9524297068, 6551.95030407505, 6282.35209829665, 7769.66171986445, 7189.33010361202, 7886.38250541594, 8375.35578697471, 9372.26811599114, 9159.14360612894, 10158.899795843, 10323.8347668757, 10387.4987449659, 9673.95665608863, 10338.8952321331, 10844.0509660824, 9254.27235972205, 8832.07529920543, 9442.96804734416
hsa-miR-126-5p, 11258.6060167423, 10352.958994, 11206.0034231813, 17048.6020543777, 11382.2262358975, 18665.0777296852, 12340.365536023, 12350.2058212136, 6918.39657061135, 8096.09900854413, 8725.10093089987, 9553.5923696349, 8894.96354487796, 8264.98476237697, 7035.26828751818, 8100.88310156565, 9397.68458411277, 9795.36278888044, 10032.5165218193, 6024.87827005824, 8239.88872407702, 11913.2465550769, 6903.57457629493, 9720.03414357488, 8742.13740107108, 11250.8022627541, 11609.9562496131, 13104.8299061895, 13128.2385114624, 12399.6989728142, 8273.59879908546, 8218.03435114504, 8384.73193833595, 251.952264370695, 246.226172011407, 261.88973451671, 485.935420880296, 408.334600113941, 506.923305501909, 470.513592375867, 520.323771402006, 499.37369620303, 538.886632216599, 526.627182952384, 432.995054828938, 254.979981212071, 236.725587736094, 231.814888883203, 319.222057108574, 319.222057108574, 276.040069395336, 252.582745758777, 639.419816035722, 577.086504875734, 573.574274680079, 572.451021606955, 553.158535236199, 612.827519351898, 876.276198644303, 979.192564569293, 939.930909172651, 965.442539171505, 972.676120382052, 950.287296226334, 1034.1511469719, 1193.78291145677, 1229.3732520577, 964.079324740743, 961.792880142792, 1068.63817763147, 1316.07460927383, 1316.07460927383, 1316.07460927383, 1316.07460927383, 1316.07460927383, 1316.07460927383, 1316.07460927383, 1316.07460927383, 1316.07460927383, 1166.50606075975, 961.728476384955, 2805.32910145002, 2616.65939816834, 1831.41982052981, 2266.5187990978, 2553.37532955712, 2767.46100435919, 3403.14911121982, 3618.79332895102, 3292.7499741042, 3735.3995133681, 3309.26983814733, 3494.57267484019, 3641.08656797303, 3913.84095886139, 3938.5057127475, 3206.5628141441, 3132.16711781003, 3384.00870630321
hsa-miR-1260a, 0, 0, 0, 0, 0, 0, 1523.23541137812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 987.867648022823, 1081.39817527379, 0, 0, 32.6540900680007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.9607523706612, 0, 0, 0, 0, 0, 0, 0, 0, 14.1836352510737, 12.4172430088902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61.7791918698584, 0, 0, 57.2772382160337, 0, 44.7469710095686, 51.6347736457729, 0, 0, 0, 31.7879344138344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275.664636497998, 0, 0, 0, 0, 0, 0, 0
hsa-miR-1260b, 1969.55495176963, 2216.1248223728, 2349.34094936565, 2235.71934269851, 2244.29743638493, 2386.09554604465, 2314.53529514541, 2376.36732089076, 2839.23094789165, 2168.09595845127, 2209.27849301944, 2001.40723946525, 1573.75748612722, 1714.64499119112, 1725.61432055561, 1428.28280779651, 1267.73352401521, 1588.02845007583, 1923.15294954833, 1641.42043175126, 1905.26018257411, 96.2996734184988, 91.3006556528334, 92.8063612458968, 78.913294974832, 82.5584345801367, 77.1881266637568, 99.5568845332267, 84.2340102585575, 72.2782952647788, 0, 0, 0, 69.8445319227907, 67.5062460440196, 157.292321638629, 120.442793837173, 62.260919225294, 77.6014941166825, 82.9508235278595, 57.6914485215514, 64.743374857824, 56.2312507211921, 46.9473845267629, 60.2946955221832, 73.5557099706901, 85.0791014375376, 75.1448875278885, 145.416371864676, 145.416371864676, 196.765404157088, 254.575509038925, 241.221125599476, 216.144032603431, 244.805326623802, 221.056903055998, 232.237604873964, 266.737964897284, 185.501768361504, 231.923538775547, 276.607150409139, 190.910301130732, 183.502268031479, 219.620672281295, 166.123281887695, 177.846300352459, 187.537654408633, 156.851413604029, 218.459337525002, 202.240645343286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 552.258907992539, 810.223305447599, 1256.76696059485, 1047.35054651095, 828.392828357006, 1100.18762718852, 1379.15500446795, 1501.83234121913, 1219.43826893337, 1319.77528242175, 1346.58135662096, 1406.2560548552, 1177.72215593041, 1331.73060832896, 1113.82075692914, 1231.89359474613, 1263.38457857271, 978.845490633461, 1172.57525349487, 1142.0484513329
hsa-miR-1261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
hsa-miR-1262, 0, 0, 0, 0, 0, 52.4564409784337, 0, 0, 135.332103152324, 0, 0, 0, 0, 55.6152031227465, 0, 0, 0, 0, 0, 0, 66.9847766945753, 4.65215813615936, 0, 0, 0, 0, 0, 0, 2.04451481210091, 2.77993443326072, 0, 0, 0, 2.68163996911238, 0, 0, 0, 1.9637024616512, 3.47332953643573, 2.75355430797874, 1.68347661230116, 2.10547560513249, 3.34001733331735, 1.99866582677342, 3.68877447577317, 3.61533873850577, 3.17877961414976, 3.73791035730492, 0, 0, 0, 11.4583888608518, 1.75840449409824, 2.1072537997549, 0, 4.00626686972208, 3.41089713416423, 3.3095995644567, 2.84625795351207, 4.96914477314183, 3.55601478946551, 4.83752216933315, 4.16712368603521, 3.22717335286081, 3.16648684148801, 3.17495455174673, 2.95049580493848, 2.6296588079571, 4.03620023140881, 3.62014236070597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.1743626902049, 7.67882053316611, 13.7357448722747, 0, 13.2287089441506, 0, 8.81357007757704, 8.45853134520253, 13.5535330672323, 9.95992127678223, 14.2767112168041, 10.3536013708168, 6.97241156193175, 9.11900034912744, 13.0421843524615, 8.37470838069031, 8.805206812295, 9.27460652481818, 13.0768906641172
hsa-miR-1263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14816973027409, 0, 0, 0, 1.22448787566885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
hsa-miR-1264, 33.4371322589587, 69.8085235024001, 41.5924095113018, 0, 62.2215692798285, 41.696145393114, 45.1978620736644, 48.5163332101765, 105.156701773765, 59.7368416429037, 48.4595426372478, 46.9079821749668, 47.4283078010943, 47.1315280701242, 39.936176417595, 49.1435373518186, 50.9714800006117, 66.3779087597834, 45.299105878012, 46.5418732645125, 56.581837889736, 20.9347116127171, 12.4500894072046, 5.15590895810538, 9.19378193881538, 11.6607958446521, 9.01181174246906, 16.5928140888711, 8.17805924840364, 6.35413584745308, 7.41915898886755, 3.2529493407356, 0, 4.38813813127481, 4.34785991469957, 6.33923714412612, 9.6097973806255, 8.66339321316706, 9.50595452077147, 9.23588007467869, 12.4318272908394, 14.7383292359274, 15.0529548309782, 17.690318807186, 13.7826028140252, 10.9774830787357, 9.47400983040712, 10.1181366568426, 0, 0, 0, 0, 2.87738917216075, 3.01036257107842, 0, 4.09529502238257, 4.37484632425412, 4.01879947112599, 4.39313727607298, 4.78844859957303, 3.17501320487992, 5.70986223265553, 3.81986337886561, 4.09159478666281, 6.56752826382699, 6.00799092099765, 7.50564722308911, 5.8007179587289, 5.04525028926102, 9.60730088033508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.3576410663322, 17.1696810903434, 0, 13.2287089441506, 29.5401339645075, 33.4915662947928, 38.0633910534114, 37.2722159348888, 27.8877795749902, 53.0277845195581, 27.1782035983942, 37.6510224344314, 58.6221451015336, 69.9535342541115, 72.9796016031585, 57.2338442799175, 35.773482310013, 74.1023804299972
hsa-miR-1265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80621754264705, 0, 1.24639413724687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
hsa-miR-1266-3p, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11252235180114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80353269498113, 3.08926888676022, 0, 6.72685816643785, 2.42575009968678, 3.29052271872859, 2.58145716373007, 2.13672031561302, 3.00782229304641, 2.69946606391402, 1.70099219299866, 2.8839509537863, 14.3298880908047, 14.335672769695, 19.3340190895082, 0, 0, 0, 0, 3.19709908017861, 0, 0, 0, 4.67144607505101, 4.88559935705513, 0, 3.70427155816027, 4.31801795863669, 3.11927659006182, 1.736301535848, 3.05428906610041, 1.87643664680771, 2.44227273211287, 2.53639113056115, 44.3948281108052, 71.4183207613171, 43.5113264507929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53877511834516, 8.81357007757704, 0, 6.77676653361615, 15.9358740428516, 7.13835560840205, 2.58840034270421, 2.7889646247727, 9.11900034912744, 11.8565312295104, 7.17832146916313, 8.805206812295, 6.6247189462987, 7.26493925784287
hsa-miR-1266-5p, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299.57233918144, 0, 0, 0, 0, 4.97996521685833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.50595452077147, 11.1289486614141, 7.25189925298963, 8.64748909250843, 7.13757128763708, 0, 7.71289208570753, 9.53134758333339, 11.6555252518824, 8.24918147819016, 0, 0, 0, 0, 10.5504269645894, 0, 0, 0, 0, 5.9099992222441, 9.15752558956057, 10.1189857198524, 18.5420771164987, 7.98323330676838, 16.569277513521, 8.87472672036722, 7.79893981329455, 6.78951819527377, 8.38561965614094, 4.56323146086673, 7.7921087800809, 6.8921941098056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.86828656940295, 6.77676653361615, 5.97595276606934, 0, 10.3536013708168, 11.1558584990908, 10.4217146847171, 10.6708781065594, 8.37470838069031, 0, 0, 5.81195140627429
